CustomerKey;GeographyKey;CustomerLabel;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CustomerType;CompanyName;ETLLoadID;LoadDate;UpdateDate
17663;643;28662;NULL;Isaiah;NULL;Murphy;0;1971-07-21;S;NULL;M;isaiah14@adventure-works.com;70000,00;3;0;Graduate Degree;Professional;0;0;9290 Saclan Terrace;NULL;164-555-0176;2001-11-02;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17654;430;28653;NULL;Grace;NULL;Williams;0;1970-09-09;M;NULL;F;grace1@adventure-works.com;40000,00;1;1;Bachelors;Skilled Manual;1;1;7371 Diehl Way;NULL;249-555-0113;2001-11-02;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
109;534;11108;NULL;Kari;C;Alvarez;0;1963-07-14;S;NULL;F;kari25@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;2;9178 Thornhill Place;NULL;1 (11) 500 555-0169;2001-11-03;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
135;531;11134;NULL;Larry;D;Townsend;0;1946-02-26;S;NULL;M;larry14@adventure-works.com;10000,00;5;0;High School;Skilled Manual;1;2;7034 Carson;NULL;1 (11) 500 555-0130;2001-11-03;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2783;482;13782;NULL;Kelli;L;Lu;0;1967-07-21;M;NULL;F;kelli12@adventure-works.com;40000,00;0;0;Bachelors;Clerical;1;0;Curieweg 99;NULL;1 (11) 500 555-0129;2001-11-03;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7211;549;18210;NULL;Katie;E;Lal;0;1972-03-26;M;NULL;F;katie11@adventure-works.com;130000,00;4;5;High School;Management;1;4;1226 Shoenic;NULL;1 (11) 500 555-0137;2001-11-03;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
105;487;11104;NULL;Edgar;A;Sara;0;1964-03-11;M;NULL;M;edgar11@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;1;6127 Lilly Lane;NULL;1 (11) 500 555-0125;2001-11-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17672;537;28671;NULL;Gabrielle;J;Russell;0;1970-05-26;M;NULL;F;gabrielle42@adventure-works.com;70000,00;3;0;Graduate Degree;Professional;0;0;4281 Meaham Drive;NULL;415-555-0197;2001-11-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17628;560;28627;NULL;Edward;M;Collins;0;1959-06-22;S;NULL;M;edward21@adventure-works.com;40000,00;2;0;Partial College;Clerical;0;1;79 Montana;NULL;591-555-0122;2001-11-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17791;644;28790;NULL;Seth;NULL;Howard;0;1958-08-10;S;NULL;M;seth82@adventure-works.com;30000,00;2;0;High School;Skilled Manual;1;2;1119 Elderwood Dr.;NULL;309-555-0116;2001-11-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17795;703;28794;NULL;Juan;D;Cooper;0;1959-11-01;S;NULL;M;juan18@adventure-works.com;40000,00;2;0;Partial College;Clerical;0;1;7430 Partridge Dr.;NULL;334-555-0136;2001-11-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
15684;562;26683;NULL;Mariah;NULL;Simmons;0;1965-02-03;S;NULL;F;mariah20@adventure-works.com;90000,00;4;4;Partial College;Professional;1;3;2552 Weatherly Drive;NULL;859-555-0111;2001-11-04;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17762;475;28761;NULL;Robert;NULL;Campbell;0;1975-10-19;S;NULL;M;robert50@adventure-works.com;40000,00;3;3;Partial College;Clerical;0;0;5232 Fourth St.;NULL;348-555-0160;2001-11-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17646;445;28645;NULL;Martin;D;Fernandez;0;1971-04-14;M;NULL;M;martin20@adventure-works.com;50000,00;1;1;Graduate Degree;Skilled Manual;1;0;7259 Brock Lane;NULL;928-555-0160;2001-11-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
125;568;11124;NULL;Ross;F;Jordan;0;1957-07-27;S;NULL;M;ross1@adventure-works.com;80000,00;1;0;Partial College;Skilled Manual;1;1;6973 Dublin Court;NULL;1 (11) 500 555-0126;2001-11-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2796;483;13795;NULL;Carl;J;Raje;0;1964-02-02;S;NULL;M;carl13@adventure-works.com;20000,00;3;3;High School;Manual;1;1;Heideweg 2459;NULL;1 (11) 500 555-0191;2001-11-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7239;599;18238;NULL;Eduardo;S;Harris;0;1969-12-02;M;NULL;M;eduardo12@adventure-works.com;90000,00;1;0;Graduate Degree;Management;1;0;9969 Coldwater Drive;NULL;1 (11) 500 555-0138;2001-11-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7251;632;18250;NULL;Jeremiah;M;Hall;0;1967-07-17;S;NULL;M;jeremiah12@adventure-works.com;70000,00;5;5;Bachelors;Professional;1;3;686 Argonne Drive;NULL;1 (11) 500 555-0118;2001-11-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
6988;529;17987;NULL;Cara;E;Sun;0;1966-05-06;M;NULL;F;cara9@adventure-works.com;30000,00;1;1;Bachelors;Clerical;1;1;775, rue de Courtaboeuf;NULL;1 (11) 500 555-0137;2001-11-05;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7244;512;18243;NULL;Cesar;NULL;Sai;0;1969-11-25;M;NULL;M;cesar4@adventure-works.com;90000,00;1;0;Graduate Degree;Management;1;0;639 Treasure Drive;NULL;1 (11) 500 555-0116;2001-11-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
118;509;11117;NULL;April;NULL;Deng;0;1961-02-21;M;NULL;F;april1@adventure-works.com;70000,00;5;4;Partial College;Skilled Manual;1;3;485 Ash Lane;NULL;1 (11) 500 555-0182;2001-11-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1291;650;12290;NULL;Kaylee;NULL;Morris;0;1968-04-25;S;NULL;F;kaylee15@adventure-works.com;10000,00;2;2;High School;Manual;1;1;9, quai de l´ Iton;NULL;1 (11) 500 555-0143;2001-11-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17793;597;28792;NULL;Henry;J;Stone;0;1958-03-09;S;NULL;M;henry9@adventure-works.com;40000,00;2;0;Partial College;Clerical;1;1;549 Via Appia;NULL;987-555-0176;2001-11-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18401;674;29400;NULL;Marvin;NULL;Browning;0;1965-10-24;M;NULL;M;marvin16@adventure-works.com;40000,00;1;0;Bachelors;Skilled Manual;1;0;Buergermeister-ulrich-str 098;NULL;1 (11) 500 555-0155;2001-11-06;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17775;470;28774;NULL;Latasha;L;Rowe;0;1954-05-21;M;NULL;F;latasha2@adventure-works.com;30000,00;1;0;High School;Clerical;1;1;4659 Cape Cod Way;NULL;744-555-0184;2001-11-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17773;703;28772;NULL;Eric;NULL;Hughes;0;1954-04-27;M;NULL;M;eric20@adventure-works.com;30000,00;1;0;High School;Clerical;1;1;6645 Sunshine;NULL;504-555-0114;2001-11-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17673;653;28672;NULL;Blake;NULL;Johnson;0;1970-09-27;S;NULL;M;blake0@adventure-works.com;70000,00;4;0;Graduate Degree;Professional;1;0;9068 Muir Road;NULL;993-555-0128;2001-11-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3703;447;14702;NULL;Curtis;T;Zimmerman;0;1972-12-07;M;NULL;M;curtis1@adventure-works.com;30000,00;0;0;High School;Manual;0;1;6180 E. 6th Street;NULL;1 (11) 500 555-0145;2001-11-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7242;553;18241;NULL;Tony;NULL;Sharma;0;1969-03-13;M;NULL;M;tony12@adventure-works.com;90000,00;1;0;Graduate Degree;Management;1;0;2096 Estudillo Street;NULL;1 (11) 500 555-0193;2001-11-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7221;596;18220;NULL;Brent;NULL;Huang;0;1971-11-12;M;NULL;M;brent5@adventure-works.com;110000,00;0;5;Partial High School;Professional;1;4;1903 Vista Place;NULL;1 (11) 500 555-0176;2001-11-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7201;534;18200;NULL;Alfredo;C;Gomez;0;1973-06-09;M;NULL;M;alfredo2@adventure-works.com;90000,00;0;0;Bachelors;Professional;0;3;9430 La Vista Avenue;NULL;1 (11) 500 555-0191;2001-11-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
8365;483;19364;NULL;Alejandro;S;Nara;0;1962-10-20;M;NULL;M;alejandro41@adventure-works.com;40000,00;1;0;Bachelors;Skilled Manual;1;0;Rotthäuser Weg 22;NULL;1 (11) 500 555-0110;2001-11-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
9168;506;20167;NULL;Joe;M;Serrano;0;1961-01-11;S;NULL;M;joe40@adventure-works.com;30000,00;4;0;Graduate Degree;Clerical;1;0;7514 Laguna St.;NULL;1 (11) 500 555-0112;2001-11-07;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7206;534;18205;NULL;Lindsey;NULL;Raji;0;1972-05-28;M;NULL;F;lindsey21@adventure-works.com;90000,00;0;0;Bachelors;Professional;1;3;8909 Chestnut Ave.;NULL;1 (11) 500 555-0145;2001-11-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2779;595;13778;NULL;Roger;L;Huang;0;1967-11-12;M;NULL;M;roger10@adventure-works.com;30000,00;1;1;Bachelors;Clerical;1;0;Kurfürstenstr 50;Einkaufsabteilung;1 (11) 500 555-0157;2001-11-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17667;442;28666;NULL;Kelvin;R;Zhu;0;1968-10-21;M;NULL;M;kelvin32@adventure-works.com;70000,00;2;2;Bachelors;Skilled Manual;1;1;7603 Bayview Ct.;NULL;235-555-0118;2001-11-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17676;570;28675;NULL;Angel;N;Mitchell;0;1967-09-09;S;NULL;M;angel34@adventure-works.com;60000,00;2;2;Bachelors;Skilled Manual;1;1;8900 Escobar;NULL;533-555-0124;2001-11-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17651;670;28650;NULL;Jessica;L;Clark;0;1970-02-06;M;NULL;F;jessica67@adventure-works.com;40000,00;1;1;Bachelors;Skilled Manual;1;0;3817 Green Hill Rd.;NULL;994-555-0197;2001-11-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17655;686;28654;NULL;Miguel;W;Nelson;0;1970-07-08;M;NULL;M;miguel35@adventure-works.com;60000,00;1;0;Graduate Degree;Professional;1;0;97 Hermosa;NULL;617-555-0129;2001-11-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17656;559;28655;NULL;Devin;T;Smith;0;1969-12-02;M;NULL;M;devin0@adventure-works.com;60000,00;1;1;Bachelors;Skilled Manual;1;1;6344 St Paul Way;NULL;170-555-0110;2001-11-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17629;442;28628;NULL;Courtney;NULL;Phillips;0;1959-01-06;S;NULL;F;courtney3@adventure-works.com;40000,00;2;0;Partial College;Clerical;0;1;433 Marsh Drive;NULL;230-555-0178;2001-11-08;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2772;662;13771;NULL;Victor;L;Moreno;0;1968-12-24;S;NULL;M;victor8@adventure-works.com;40000,00;0;0;Graduate Degree;Clerical;1;0;Parkstr 42;NULL;1 (11) 500 555-0134;2001-11-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
2790;683;13789;NULL;Julie;M;Shan;0;1965-05-20;S;NULL;F;julie15@adventure-works.com;10000,00;4;3;Partial High School;Manual;1;2;Kapellstr 4767;NULL;1 (11) 500 555-0172;2001-11-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7205;680;18204;NULL;Tiffany;NULL;Cai;0;1973-11-21;M;NULL;F;tiffany22@adventure-works.com;120000,00;0;5;Partial High School;Professional;1;4;7392 Coachman Place;NULL;1 (11) 500 555-0199;2001-11-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7218;637;18217;NULL;Danny;S;Alonso;0;1970-06-21;M;NULL;M;danny9@adventure-works.com;110000,00;0;5;High School;Management;1;4;1245 Clayton Road;NULL;1 (11) 500 555-0120;2001-11-09;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7210;634;18209;NULL;Ann;NULL;Chandra;0;1972-09-08;S;NULL;F;ann7@adventure-works.com;110000,00;0;5;High School;Management;1;3;3340 Baywood Drive;NULL;1 (11) 500 555-0168;2001-11-10;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7273;648;18272;NULL;Autumn;E;Lin;0;1967-04-17;M;NULL;F;autumn7@adventure-works.com;90000,00;3;3;Bachelors;Professional;1;0;4298 Chestnut Ave.;NULL;1 (11) 500 555-0138;2001-11-10;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
8358;640;19357;NULL;Ryan;M;Flores;0;1979-11-26;S;NULL;M;ryan15@adventure-works.com;30000,00;3;3;Partial College;Clerical;1;1;Kampstr 9859;NULL;1 (11) 500 555-0160;2001-11-10;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1302;545;12301;NULL;Nichole;NULL;Nara;0;1946-12-05;S;NULL;F;nichole16@adventure-works.com;100000,00;2;3;Bachelors;Management;1;4;21, avenue de la Gare;NULL;1 (11) 500 555-0152;2001-11-10;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
110;697;11109;NULL;Ruben;D;Kapoor;0;1963-11-05;S;NULL;M;ruben1@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;2;1984 Glendale Circle;NULL;1 (11) 500 555-0132;2001-11-10;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
357;648;11356;NULL;Terrence;NULL;Carson;0;1980-05-27;S;NULL;M;terrence15@adventure-works.com;10000,00;0;0;Partial College;Manual;0;1;6613 Thornhill Place;NULL;1 (11) 500 555-0189;2001-11-10;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17659;645;28658;NULL;Jasmine;E;Bailey;0;1969-05-20;S;NULL;F;jasmine27@adventure-works.com;60000,00;2;2;Bachelors;Skilled Manual;0;0;8115 Royal Links Ct;NULL;765-555-0175;2001-11-10;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17630;582;28629;NULL;Cynthia;NULL;Madan;0;1959-08-06;M;NULL;F;cynthia12@adventure-works.com;40000,00;2;0;Partial College;Clerical;0;1;682 Ada Dr.;NULL;590-555-0164;2001-11-11;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17766;546;28765;NULL;Abigail;A;Gonzales;0;1974-02-25;M;NULL;F;abigail42@adventure-works.com;50000,00;0;0;Graduate Degree;Skilled Manual;1;0;4451 Larkin Dr.;NULL;737-555-0112;2001-11-11;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7204;512;18203;NULL;Louis;A;Kumar;0;1973-02-26;S;NULL;M;louis25@adventure-works.com;100000,00;0;5;High School;Management;1;2;8568 San Vincente Drive;NULL;1 (11) 500 555-0126;2001-11-11;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7197;468;18196;NULL;Ivan;K;Rana;0;1974-03-23;M;NULL;M;ivan7@adventure-works.com;100000,00;0;5;High School;Management;0;2;927 Live Oak Ave.;#119;1 (11) 500 555-0191;2001-11-11;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7219;706;18218;NULL;Thomas;R;Powell;0;1970-08-06;M;NULL;M;thomas10@adventure-works.com;110000,00;0;5;High School;Management;0;4;6051 Bellows Ct;NULL;1 (11) 500 555-0145;2001-11-11;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7214;613;18213;NULL;Sheena;J;Raji;0;1971-03-20;S;NULL;F;sheena20@adventure-works.com;100000,00;0;5;High School;Management;1;3;6071 Mi Casa Court;NULL;1 (11) 500 555-0111;2001-11-11;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7247;553;18246;NULL;Terrence;NULL;Raje;0;1970-11-24;M;NULL;M;terrence14@adventure-works.com;90000,00;2;0;Bachelors;Professional;1;0;3664 Colt Ct.;NULL;1 (11) 500 555-0193;2001-11-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7256;632;18255;NULL;Rachel;NULL;Griffin;0;1965-07-09;S;NULL;F;rachel69@adventure-works.com;60000,00;2;2;Bachelors;Professional;1;1;5547 Montoya;NULL;1 (11) 500 555-0180;2001-11-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3706;497;14705;NULL;Riley;NULL;Wood;0;1972-01-15;S;NULL;F;riley2@adventure-works.com;40000,00;2;2;Partial College;Clerical;1;0;1061 Carzino Ct;NULL;1 (11) 500 555-0121;2001-11-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3618;479;14617;NULL;Aaron;NULL;Flores;0;1963-02-03;S;NULL;M;aaron11@adventure-works.com;60000,00;0;0;Bachelors;Professional;0;1;8225 Northridge Road;NULL;831-555-0184;2001-11-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17652;584;28651;NULL;Lauren;NULL;Brown;0;1970-02-10;M;NULL;F;lauren22@adventure-works.com;40000,00;1;1;Bachelors;Skilled Manual;1;1;5409 South St.;NULL;549-555-0126;2001-11-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17645;597;28644;NULL;Martha;NULL;Chow;0;1971-11-03;M;NULL;F;martha2@adventure-works.com;50000,00;1;1;Graduate Degree;Skilled Manual;1;0;3319 North 90th St;NULL;633-555-0192;2001-11-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14568;478;25567;NULL;Dennis;E;Zheng;0;1977-07-12;S;NULL;M;dennis21@adventure-works.com;20000,00;0;0;Partial College;Manual;0;0;9231 Brook Hollow Ct.;NULL;1 (11) 500 555-0189;2001-11-12;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14925;538;25924;NULL;Hannah;NULL;Robinson;0;1978-11-20;S;NULL;F;hannah16@adventure-works.com;70000,00;0;0;Partial College;Skilled Manual;0;2;536 Beech Ct.;NULL;609-555-0161;2001-11-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14917;443;25916;NULL;Naomi;NULL;Serrano;0;1978-07-13;M;NULL;F;naomi17@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;1;2;8018 Pinnacle Drive;NULL;871-555-0191;2001-11-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17771;703;28770;NULL;Sebastian;C;James;0;1966-07-02;M;NULL;M;sebastian0@adventure-works.com;80000,00;0;0;Graduate Degree;Skilled Manual;1;0;3627 William Way;NULL;378-555-0117;2001-11-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
345;525;11344;NULL;Jessie;NULL;Jimenez;0;1957-07-24;M;NULL;F;jessie3@adventure-works.com;10000,00;1;0;Partial College;Manual;1;0;5723 C Wharton Way;NULL;1 (11) 500 555-0193;2001-11-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
148;568;11147;NULL;Ernest;L;Wu;0;1939-02-05;M;NULL;M;ernest6@adventure-works.com;60000,00;2;0;Graduate Degree;Management;1;1;1832 RiverRock Dr;NULL;1 (11) 500 555-0139;2001-11-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1280;529;12279;NULL;Mathew;NULL;Suarez;0;1970-06-21;M;NULL;M;mathew15@adventure-works.com;30000,00;0;0;Bachelors;Clerical;1;0;119, quai Paul Doumer;NULL;1 (11) 500 555-0117;2001-11-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
1281;544;12280;NULL;Theresa;H;Alvarez;0;1970-06-08;M;NULL;F;theresa1@adventure-works.com;30000,00;0;0;Bachelors;Clerical;0;0;33, allée des Princes;NULL;1 (11) 500 555-0131;2001-11-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
18450;687;29449;NULL;Laura;C;Chen;0;1941-06-06;S;NULL;F;laura9@adventure-works.com;30000,00;1;0;Bachelors;Clerical;1;0;Winter der Böck 254;NULL;1 (11) 500 555-0166;2001-11-13;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
121;558;11120;NULL;Beth;H;Jiménez;0;1936-08-09;S;NULL;F;beth8@adventure-works.com;40000,00;2;0;Bachelors;Management;1;1;7401 Las Palmas;NULL;1 (11) 500 555-0164;2001-11-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
106;509;11105;NULL;Candace;NULL;Fernandez;0;1964-12-28;S;NULL;F;candace15@adventure-works.com;70000,00;0;0;Bachelors;Professional;0;1;5029 Blue Ridge;NULL;1 (11) 500 555-0162;2001-11-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3721;588;14720;NULL;Naomi;B;Dominguez;0;1970-07-04;S;NULL;F;naomi13@adventure-works.com;40000,00;3;3;Partial College;Clerical;1;0;4493 N. Broadway;NULL;1 (11) 500 555-0165;2001-11-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7276;487;18275;NULL;Heather;NULL;Yang;0;1962-07-27;S;NULL;F;heather4@adventure-works.com;70000,00;1;0;Partial College;Skilled Manual;0;1;7339 Eureka Lane;NULL;1 (11) 500 555-0127;2001-11-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7202;534;18201;NULL;Karla;NULL;Xie;0;1973-10-24;M;NULL;F;karla3@adventure-works.com;100000,00;0;5;High School;Management;1;2;3936 Cedar Point Loop;NULL;1 (11) 500 555-0116;2001-11-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7209;648;18208;NULL;Latoya;J;Nara;0;1971-02-04;M;NULL;F;latoya15@adventure-works.com;90000,00;0;0;Bachelors;Professional;1;3;6526 Edie Ct.;NULL;1 (11) 500 555-0172;2001-11-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
9171;673;20170;NULL;Jerome;D;Martin;0;1960-06-22;M;NULL;M;jerome0@adventure-works.com;30000,00;3;0;Graduate Degree;Clerical;1;0;7370 Mission Drive;NULL;1 (11) 500 555-0112;2001-11-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17620;516;28619;NULL;Brianna;NULL;Bailey;0;1958-02-08;M;NULL;F;brianna33@adventure-works.com;30000,00;2;0;High School;Skilled Manual;1;2;1275 West Street;NULL;379-555-0114;2001-11-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17408;702;28407;NULL;Emma;R;Miller;0;1963-10-28;S;NULL;F;emma5@adventure-works.com;30000,00;3;3;Partial College;Clerical;0;0;2626, avenue de l´Europe;NULL;1 (11) 500 555-0185;2001-11-14;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
17776;502;28775;NULL;Morgan;J;Anderson;0;1954-05-26;M;NULL;F;morgan32@adventure-works.com;40000,00;1;0;Partial College;Clerical;1;1;5328 Mitchelleanjen Ln.;NULL;822-555-0116;2001-11-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14565;706;25564;NULL;Fernando;G;Nelson;0;1977-09-20;S;NULL;M;fernando34@adventure-works.com;10000,00;1;1;High School;Manual;1;0;4147 Alamo Court;NULL;1 (11) 500 555-0167;2001-11-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7213;554;18212;NULL;Marc;NULL;Ramos;0;1971-03-10;M;NULL;M;marc21@adventure-works.com;90000,00;0;0;Bachelors;Professional;1;4;8478 Logan Ct.;NULL;1 (11) 500 555-0112;2001-11-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7223;554;18222;NULL;Carolyn;B;Suarez;0;1969-09-02;M;NULL;F;carolyn40@adventure-works.com;130000,00;0;5;Bachelors;Management;1;4;6111 Lancaster;NULL;1 (11) 500 555-0117;2001-11-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
3640;475;14639;NULL;Jeremiah;L;Howard;0;1960-08-24;M;NULL;M;jeremiah43@adventure-works.com;60000,00;1;0;Partial College;Skilled Manual;1;1;1839 Kelly;NULL;805-555-0126;2001-11-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
152;558;11151;NULL;Melinda;G;Gill;0;1942-02-25;S;NULL;F;melinda9@adventure-works.com;60000,00;2;0;Graduate Degree;Management;0;1;805 Rainier Dr.;NULL;1 (11) 500 555-0117;2001-11-15;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7246;596;18245;NULL;Misty;M;Goel;0;1968-02-12;S;NULL;F;misty21@adventure-works.com;60000,00;2;2;Bachelors;Professional;1;1;8228 Kinross Dr.;NULL;1 (11) 500 555-0189;2001-11-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7208;549;18207;NULL;Phillip;N;Gonzalez;0;1972-09-19;M;NULL;M;phillip20@adventure-works.com;100000,00;0;5;High School;Management;1;3;1986 St. Andrews Way;NULL;1 (11) 500 555-0136;2001-11-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
7269;697;18268;NULL;Preston;O;Chapman;0;1963-01-27;M;NULL;M;preston2@adventure-works.com;60000,00;3;2;Bachelors;Professional;1;2;2082 Satin Court;NULL;1 (11) 500 555-0171;2001-11-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
14943;688;25942;NULL;Brianna;J;Brooks;0;1980-01-17;S;NULL;F;brianna45@adventure-works.com;60000,00;0;0;Partial College;Skilled Manual;0;2;3162 Asilomaar Dr;NULL;135-555-0160;2001-11-16;Person;NULL;1;2009-10-01 00:00:00.000;2009-10-01 00:00:00.000
